sketch_id,target,condition,category,outcome,armrest_numstrokes,backrest_numstrokes,beak_numstrokes,body_numstrokes,bumper_numstrokes,door_numstrokes,ear_numstrokes,eye_numstrokes,feet_numstrokes,head_numstrokes,headlight_numstrokes,hood_numstrokes,leg_numstrokes,mouth_numstrokes,neck_numstrokes,paw_numstrokes,seat_numstrokes,tail_numstrokes,trunk_numstrokes,unknown_numstrokes,wheel_numstrokes,window_numstrokes,windshield_numstrokes,wing_numstrokes,armrest_total_arclength,backrest_total_arclength,beak_total_arclength,body_total_arclength,bumper_total_arclength,door_total_arclength,ear_total_arclength,eye_total_arclength,feet_total_arclength,head_total_arclength,headlight_total_arclength,hood_total_arclength,leg_total_arclength,mouth_total_arclength,neck_total_arclength,paw_total_arclength,seat_total_arclength,tail_total_arclength,trunk_total_arclength,unknown_total_arclength,wheel_total_arclength,window_total_arclength,windshield_total_arclength,wing_total_arclength
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_13,crow,further,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,0.7752712988310863,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.44882763571744516,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,1.658150546694023,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_14,sparrow,further,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,0.7752712988310863,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,4.07615967804907,0.6561653908935364,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,0.9172853207385153,1.5361534783914972,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_16,tomtit,further,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,0.37981226855903055,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,0.7752712988310863,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.8271281013018925,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,1.91739431683689,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_19,robin,closer,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,-0.39576786583684825,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,-0.39708814309859286,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,0.2625855763888426,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,0.9318927436390997,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.3615275282748804,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,-0.370050713835468,5.486082611059591,-0.23434794902175854,-0.1563676047804311,-0.5905379752179358,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,0.8229061470209101,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,2.7148123254983334
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_32,pigeon,closer,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,3.2869800741095436,0.18975171649711903,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,1.4008729402743747,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,4.3974106654648475,-0.34352464401766275,-0.4887044000885718,0.34075032711772574,-0.009497928356019824,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,2.771222830791599,0.5906761990469224,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,3.419538490977136,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,0.7632884752413756
1233-33433bd3-d72b-4c2a-9ed0-3e83a80f8e94_8,cuckoo,closer,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,5.110014791586092,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,0.18975171649711903,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,2.0870653842476825,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.7398279938593277,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,1.7729487869168616,0.6516747331981853,0.0313986012994121,-0.23434794902175854,-0.1563676047804311,-0.15486117945767258,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,9.383448110947823
1593-3cebc49a-ef16-451d-a5a9-aad9b5ac4695_11,robin,further,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,1.9463104634990207,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,1.7913947352464032,-0.202285665625017,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,0.9566674039544997,1.2721982135639134,-0.23434794902175854,-0.1563676047804311,-0.5533872406957429,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1593-3cebc49a-ef16-451d-a5a9-aad9b5ac4695_14,tomtit,further,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,0.37981226855903055,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,-0.39576786583684825,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.3688025372284275,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,-0.370050713835468,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,0.041024511659345,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1593-3cebc49a-ef16-451d-a5a9-aad9b5ac4695_18,pigeon,closer,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,0.7752712988310863,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,3.215496958860671,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,0.9318927436390997,-0.34352464401766275,-0.4887044000885718,1.2111369719949323,-0.11498555818245224,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,0.7746747430421242,4.204839347509248,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,0.8868923782562383,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,3.4731187358838937
1593-3cebc49a-ef16-451d-a5a9-aad9b5ac4695_19,cuckoo,closer,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.802738362197735,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,1.3607908811650535,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,2.0870653842476825,-0.34352464401766275,-0.4887044000885718,1.1023386413852814,-0.9770741191777792,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,1.7343987143831014,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.411538981611006,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,7.811077465883646
1593-3cebc49a-ef16-451d-a5a9-aad9b5ac4695_23,crow,closer,bird,True,-0.31016026060223256,-0.4591883074486788,7.634157302162707,0.37981226855903055,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,0.7752712988310863,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,1.4008729402743747,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,0.9318927436390997,-0.34352464401766275,-0.4887044000885718,7.303843486135378,-0.1659106208572817,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,0.20423243225656004,4.677577987181535,1.2077410908488744,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,0.4681083753653811,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,0.6071665672208189
1682-6ebee481-ec2e-4624-a5d2-2e74803e940d_10,cuckoo,further,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,-0.40846661948921464,-0.39576786583684825,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,0.7289154804290071,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,-0.27113616006474345,-0.370050713835468,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.5061044876674973,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1682-6ebee481-ec2e-4624-a5d2-2e74803e940d_29,robin,further,bird,True,-0.31016026060223256,-0.4591883074486788,-0.33673322239146686,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,-0.39576786583684825,-0.49137950246985795,-0.25277370076468736,-0.18426577937184274,-0.39708814309859286,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,1.4008729402743747,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,-0.2757735463369621,-0.5769486267326908,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,0.39437986918508144,-0.370050713835468,-0.41174411736648125,-0.23434794902175854,-0.1563676047804311,-0.5939153147199534,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,2.8910729635196257,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1682-6ebee481-ec2e-4624-a5d2-2e74803e940d_3,nightingale,further,bird,True,-0.31016026060223256,-0.4591883074486788,1.6559894087470768,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,-0.39576786583684825,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,0.14922420664214642,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,-0.4137510783119218,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,3.640966355610467,-0.2713982506837141,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,0.014084995328038643,-0.370050713835468,1.1513411084732152,-0.23434794902175854,-0.1563676047804311,-0.5398778826876727,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,-0.34951753504057814,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
1682-6ebee481-ec2e-4624-a5d2-2e74803e940d_6,bluejay,closer,bird,True,-0.31016026060223256,-0.4591883074486788,3.6487120398856203,-0.2114630468193522,-0.21739852348726646,-0.17798931867734605,-0.32046950742791813,1.4392567273101644,2.5318300458329883,0.8870357252377957,-0.25277370076468736,-0.18426577937184274,-0.9434004928393321,-0.2503650495920709,-0.10253844427143512,-0.08687881739111684,-0.449038432674411,1.4008729402743747,-0.13284350051411692,-0.223225854017924,-0.45299466223407725,-0.3068349101571659,-0.2974925572013769,-0.223279896969483,-0.34352464401766275,-0.4887044000885718,2.2628541678882237,-0.3441483402191847,-0.19814896935951112,-0.15416871044208394,-0.2970864045080269,1.2500433353634277,0.9871666710301311,0.44231275860778596,-0.23434794902175854,-0.1563676047804311,-0.7729143083268832,-0.19361197167749253,-0.05780003609027874,-0.06888207937759144,-0.5138981714045654,3.559133158607422,-0.10181041459755731,-0.20797685581012063,-0.4731127442766692,-0.3065504546172141,-0.2530132499324499,-0.24035236203363142
